bird_id,theme,head,eyes,body,tail,wingLeft,wingRight,feet,beak
341,mango,var4,1f609,var4,2600,2600,2600,var4,1f609
342,eggplant,1f32a-fe0f,1f60d,var2,1f308_tail,var2,1f32a-fe0f,var2,1f60d
343,denim,1f30a,1f609,var4,1f308_tail,1f30a,var4,var4,1f609
344,rmrkpink,var3,1f60f,var3,polkadot,var3,polkadot,var3,1f60f
345,retrosteel,1f32a-fe0f,rasta,var4,1f308_tail,var4,1f32a-fe0f,var4,rasta
346,ocean,1f32a-fe0f,263a-fe0f,var2,1f32a-fe0f,var2,1f32a-fe0f,var2,263a-fe0f
347,copper,var2,1f62c,var2,cyberbird,var2,cyberbird,var2,1f62c
348,hell,cyberbird,1f62c,var2,1f419_tail,cyberbird,cyberbird,var2,1f62c
349,nightwing,cyberbird,1f60f,var1,cyberbird,var1,var1,var1,1f60f
350,oddworldabe,cyberbird,263a-fe0f,var1,1f419_tail,var1,cyberbird,var1,263a-fe0f
351,hymn,1f32a-fe0f,1f60d,var0,1f32a-fe0f,1f32a-fe0f,var0,var0,1f60d
352,seafoam,var0,263a-fe0f,var0,goldtrim,var0,goldtrim,var0,263a-fe0f
353,chilipepper,var3,1f609,var3,1f525,1f525,var3,var3,1f609
354,ocean,1f32a-fe0f,1f60e,var4,1f308_tail,var4,1f32a-fe0f,var4,1f60e
355,bandicoot,1f525,263a-fe0f,var1,var1,var1,1f525,var1,263a-fe0f
356,blue,1f30a,1f60d,var0,1f30a,var0,1f30a,var0,1f60d
357,bandicoot,var1,1f60d,var1,1f30b,1f30b,1f30b,var1,1f60d
358,retrosteel,var4,1f970,var4,1f308_tail,1f4a7,1f4a7,var4,1f970
359,sunset,2600,1f60f,var0,1f308_tail,2600,var0,var0,1f60f
360,ocean,var3,var3,var3,1f48e,var3,1f48e,var3,1f9db-200d-2642-fe0f
361,retrosteel,1f4a7,1f970,var0,1f4a7,var0,1f4a7,var0,1f970
362,nightwing,var1,1f92f,var1,1f916,var1,1f916,var1,1f92f
363,brushed,var4,1f618,var4,2694-fe0f,2694-fe0f,2694-fe0f,var4,1f618
364,icicle,2694-fe0f,1f60d,var1,2694-fe0f,2694-fe0f,var1,var1,1f60d
365,seafoam,1f30b,263a-fe0f,var1,1f30b,var1,var1,var1,263a-fe0f
366,red,var1,263a-fe0f,var1,1f308_tail,1f525,1f525,var1,263a-fe0f
367,hymn,var2,263a-fe0f,var2,1f419_tail,1f30b,1f30b,var2,263a-fe0f
368,nightwing,1f916,1f60e,var4,1f308_tail,1f916,1f916,var4,1f60e
369,chilipepper,var1,rasta,var1,1f525,1f525,var1,var1,rasta
370,lola,var1,1f970,var1,1f525,1f525,var1,var1,1f970
371,eggplant,var4,1f609,var4,1f30a,1f30a,var4,var4,1f609
372,gumpop,var3,1f60d,var3,1f30b,1f30b,var3,var3,1f60d
373,seafoam,1f409,1f92f,var4,1f409,var4,1f409,var4,1f92f
374,retrosteel,1f48e,1f618,var3,1f419_tail,var3,1f48e,var3,1f618
375,red,var1,1f609,var1,1f916,1f916,1f916,var1,1f609
376,chocolate,1f98b,1f970,var4,1f98b,var4,1f98b,var4,1f970
377,ocean,1f4a7,1f60f,var0,1f4a7,1f4a7,var0,var0,1f60f
378,denim,1f4a7,rasta,var3,1f4a7,1f4a7,var3,var3,rasta
379,retrosteel,var3,1f618,var3,1f30b,1f30b,1f30b,var3,1f618
380,seafoam,1f409,1f609,var2,1f409,1f409,var2,var2,1f609
381,chilipepper,1f525,1f92f,var1,1f525,var1,1f525,var1,1f92f
382,denim,1f48e,1f62c,var0,1f48e,var0,1f48e,var0,1f62c
383,chocolate,1f98b,263a-fe0f,var4,1f98b,1f98b,var4,var4,263a-fe0f
388,bandicoot,1f525,1f618,var2,1f419_tail,1f525,var2,var2,1f618
390,ocean,1f48e,rasta,var0,1f419_tail,1f48e,1f48e,var0,rasta
391,chocolate,1f98b,1f970,var3,1f98b,var3,var3,var3,1f970
392,seafoam,1f409,1f609,var1,1f419_tail,1f409,var1,var1,1f609
393,oddworldabe,1f9df,1f62c,var3,var3,1f9df,var3,var3,1f62c
394,hymn,var2,1f618,var2,1f4a7,var2,1f4a7,var2,1f618
395,white,polkadot,1f60f,var1,polkadot,polkadot,var1,var1,1f60f
396,gold,1f9be,1f609,var4,1f9be,1f9be,1f9be,var4,1f609
397,mango,var4,1f60e,var4,var4,2600,2600,var4,1f60e
398,chilipepper,1fa78,var1,var2,1f9dc,1fa78,var2,var2,1f430
399,lola,var1,1f62c,var1,1fa78,1fa78,var1,var1,1f62c
400,ocean,1f32a-fe0f,263a-fe0f,var2,1f419_tail,1f32a-fe0f,1f32a-fe0f,var2,263a-fe0f
401,duckeggblue,1f916,1f92f,var1,1f916,var1,1f916,var1,1f92f
402,nebula,var1,1f60f,var1,1f30b,var1,1f30b,var1,1f60f
403,nightwing,1f916,1f970,var2,1f916,1f916,1f916,var2,1f970
404,ocean,1f9df,1f9df,var2,1f48e,1f9df,1f9df,var2,1f9df
405,retrosteel,1f916,1f92f,var0,1f916,var0,var0,var0,1f92f
406,seafoam,var4,1f970,var4,1f409,1f409,var4,var4,1f970
407,nineties,var1,1f60d,var1,1f9be,1f9be,1f9be,var1,1f60d
408,brushed,polkadot,1f609,var4,1f419_tail,polkadot,polkadot,var4,1f609
409,duckeggblue,1f916,1f60f,var4,1f916,var4,var4,var4,1f60f
410,eggplant,1f4a7,1f609,var0,var0,var0,1f4a7,var0,1f609
411,blue,var3,1f62c,var3,1f30a,var3,1f30a,var3,1f62c
412,blue,1f32a-fe0f,1f92f,var1,1f32a-fe0f,var1,var1,var1,1f92f
413,duckeggblue,var2,rasta,var2,1f916,var2,1f916,var2,rasta
414,seafoam,1f409,263a-fe0f,var4,1f409,var4,1f409,var4,263a-fe0f
415,ocean,var4,263a-fe0f,var4,1f419_tail,1f4a7,1f4a7,var4,263a-fe0f
416,duckeggblue,var1,1f62c,var1,1f916,var1,1f916,var1,1f62c
417,mango,2600,1f92f,var3,2600,2600,var3,var3,1f92f
418,lola,1fa78,1f60e,var1,1f308_tail,1fa78,var1,var1,1f60e
419,retrosteel,var2,1f60f,var2,1f48e,1f48e,var2,var2,1f60f
420,seafoam,1f9be,rasta,var4,var4,1f9be,1f9be,var4,rasta
421,seafoam,var3,1f60d,var3,1f409,1f409,1f409,var3,1f60d
422,pumpkin,1f409,rasta,var2,var2,1f409,var2,var2,rasta
423,seafoam,1f409,1f60d,var0,1f419_tail,1f409,1f409,var0,1f60d
424,pumpkin,1f525,1f609,var3,1f419_tail,1f525,1f525,var3,1f609
425,lola,var4,1f970,var4,var4,1f525,1f525,var4,1f970
426,lola,1f98b,1f976,var1,1f98b,var1,var1,var1,1f976
427,lola,1f525,1f970,var4,var4,1f525,1f525,var4,1f970
428,lola,1f98b,1f620,var2,var2,var2,1f98b,var2,1f620
429,blue,1f30b,var1,var1,var1,1f30b,var1,var1,1f430
430,nightwing,var4,1f970,var4,1f916,var4,1f916,var4,1f970
431,sunkissed,2600,1f61e,var1,2600,var1,2600,var1,1f61e
432,pinegreen,1f30b,263a-fe0f,var2,1f9dc,var2,1f30b,var2,263a-fe0f
433,bandicoot,var0,1f618,var0,1f98b,var0,1f98b,var0,1f618
434,green,1f30b,1f62c,var3,1f9dc,var3,1f30b,var3,1f62c
435,gumpop,1f9be,1f618,var4,1f9be,var4,1f9be,var4,1f618
436,bifrost,muninn,muninn,muninn,muninn,muninn,muninn,muninn,muninn
437,bandicoot,1f98b,1f60d,var3,1f98b,1f98b,var3,var3,1f60d
438,red,1fa78,1f60d,var1,1fa78,var1,1fa78,var1,1f60d
439,sunset,1f30b,1f620,var0,1f419_tail,1f30b,1f30b,var0,1f620
440,bandicoot,goldtrim,1f618,var0,goldtrim,var0,goldtrim,var0,1f618
441,retrosteel,1f4a7,1f609,var3,1f4a7,1f4a7,var3,var3,1f609
442,pistachio,var1,1f62c,var1,2694-fe0f,var1,2694-fe0f,var1,1f62c
443,nightwing,var0,1f970,var0,1f916,var0,1f916,var0,1f970
444,retrosteel,var2,1f60d,var2,1f32a-fe0f,1f32a-fe0f,var2,var2,1f60d
445,oddworldabe,1f98b,1f620,var1,1f9dc,1f98b,var1,var1,1f620
446,mango,var4,var4,var4,2600,2600,var4,var4,1f430
447,seafoam,1f409,1f62c,var0,26a1,1f409,var0,var0,1f62c
448,washedpink,var2,var4,var2,1f9be,1f9be,1f9be,var2,1f430
449,retrosteel,var4,1f60f,var4,1f48e,1f48e,var4,var4,1f60f
450,seafoam,1f409,263a-fe0f,var4,1f409,var4,var4,var4,263a-fe0f
451,sunset,2600,1f620,var3,2600,var3,var3,var3,1f620
452,sunset,2600,1f62c,var3,2600,2600,var3,var3,1f62c
453,black,1f9be,var0,var2,1f430,var2,1f9be,var2,1f430
454,electrik,1f9be,1f61e,var0,var0,var0,1f9be,var0,1f61e
455,hymn,var2,1f976,var2,1f32a-fe0f,1f32a-fe0f,1f32a-fe0f,var2,1f976
456,chilipepper,1f525,1f92f,var0,1f525,var0,1f525,var0,1f92f
457,lola,1f525,1f60f,var0,1f525,var0,1f525,var0,1f60f
458,pumpkin,1fa78,1f620,var1,var1,1fa78,var1,var1,1f620
459,denim,cyberbird,1f60d,var4,26a1,cyberbird,cyberbird,var4,1f60d
460,pumpkin,1f525,1f60d,var1,1f525,var1,var1,var1,1f60d
461,blue,1f30a,1f62c,var0,1f9dc,var0,1f30a,var0,1f62c
462,lola,var0,1f61e,var0,1fa78,1fa78,1fa78,var0,1f61e
463,seafoam,1f32a-fe0f,1f62c,var2,1f32a-fe0f,var2,var2,var2,1f62c
464,retrosteel,var0,1f92f,var0,1f419_tail,1f48e,1f48e,var0,1f92f
465,red,1f525,263a-fe0f,var3,var3,var3,1f525,var3,263a-fe0f
466,denim,var1,1f92f,var1,1f30a,var1,1f30a,var1,1f92f
467,retrosteel,1f30a,1f620,var3,1f9dc,var3,var3,var3,1f620
468,hell,1f9df,1f9df,var2,1f9df,1f9df,var2,var2,1f9df
469,lola,var0,1f9df,var0,1f9df,1f9df,1f9df,var0,1f9df
470,chilipepper,1f525,1f618,var2,1f525,var2,1f525,var2,1f618
471,duckeggblue,var0,1f60f,var0,1f9be,1f9be,var0,var0,1f60f
472,raspberry,cyberbird,rasta,var2,1f419_tail,cyberbird,cyberbird,var2,rasta
473,mint,goldtrim,1f970,var3,goldtrim,var3,var3,var3,1f970
474,mango,var2,1f970,var2,var2,1f9be,1f9be,var2,1f970
475,red,1f525,1f618,var4,1f525,var4,1f525,var4,1f618
476,white,goldtrim,1f92f,var2,goldtrim,goldtrim,var2,var2,1f92f
477,rift,1f9be,1f62c,var3,1f431,var3,1f9be,var3,1f62c
478,rift,var3,var0,var3,1f30b,1f30b,var3,var3,1f430
479,seafoam,var2,263a-fe0f,var2,var2,1f409,1f409,var2,263a-fe0f
480,nightwing,1f916,1f60d,var4,1f916,var4,var4,var4,1f60d
481,spacepoptart,2694-fe0f,1f609,var0,1f419_tail,2694-fe0f,2694-fe0f,var0,1f609
482,blue,1f48e,1f32b,var1,1f48e,1f48e,var1,var1,var3
483,seafoam,var3,1f60e,var3,1f30b,1f409,1f409,var3,1f60e
484,bandicoot,var4,1f60d,var4,1f525,var4,1f525,var4,1f60d
485,mint,var4,var0,var4,1f30b,1f30b,var4,var4,1f9db-200d-2642-fe0f
486,eggplant,var2,1f9df,var2,var2,1f32a-fe0f,1f32a-fe0f,var2,1f9df
487,duckeggblue,1f916,1f9df,var1,1f916,var1,1f916,var1,1f9df
488,duckeggblue,1f916,1f60f,var4,1f419_tail,1f916,1f916,var4,1f60f
489,seafoam,var1,1f609,var1,1f308_tail,1f32a-fe0f,1f32a-fe0f,var1,1f609
490,denim,var0,1f62c,var0,1f30a,1f30a,var0,var0,1f62c
491,gumpop,var0,1f60d,var0,2694-fe0f,2694-fe0f,var0,var0,1f60d
492,seafoam,1f409,1f620,var4,var4,var4,1f409,var4,1f620
493,retrosteel,1f30a,1f618,var4,1f98b,var4,1f30a,var4,1f618
494,periwinkle,var0,263a-fe0f,var0,1f9be,1f9be,var0,var0,263a-fe0f
495,ocean,1f30a,1f60d,var4,1f30a,var4,1f30a,var4,1f60d
496,eggplant,1f4a7,263a-fe0f,var0,1f9dc,1f4a7,var0,var0,263a-fe0f
497,ube,var3,1f60e,var3,polkadot,polkadot,polkadot,var3,1f60e
498,seafoam,var2,1f62c,var2,2694-fe0f,var2,2694-fe0f,var2,1f62c
499,rmrkpink,var1,rasta,var1,1f30b,1f30b,var1,var1,rasta
500,nightwing,var1,1f618,var1,1fa78,1fa78,var1,var1,1f618
501,hymn,var2,rasta,var2,1f48e,var2,1f48e,var2,rasta
502,seafoam,1f409,1f32b,var1,var1,var1,1f409,var1,var1
503,eggplant,2694-fe0f,1f9df,var4,2694-fe0f,var4,2694-fe0f,var4,1f9df
504,hymn,1f4a7,1f620,var0,var0,var0,1f4a7,var0,1f620
505,lola,1f98b,1f970,var2,1f98b,1f98b,1f98b,var2,1f970
506,nightwing,var1,1f60d,var1,1f916,1f916,1f916,var1,1f60d
507,washedpink,cyberbird,1f62c,var4,1f308_tail,cyberbird,var4,var4,1f62c
515,rmrkpink,1f9be,1f62c,var0,1f9be,1f9be,var0,var0,1f62c
516,seafoam,1f409,1f60d,var4,1f409,var4,var4,var4,1f60d
517,gold,var0,1f60e,var0,goldtrim,goldtrim,var0,var0,1f60e
520,mango,2600,1f618,var4,2600,var4,2600,var4,1f618
521,red,var3,1f62c,var3,1f308_tail,goldtrim,goldtrim,var3,1f62c
524,seafoam,1f409,1f618,var0,var0,1f409,1f409,var0,1f618
525,pumpkin,1fa78,1f60e,var0,1fa78,1fa78,var0,var0,1f60e
526,seafoam,polkadot,1f609,var1,var1,polkadot,polkadot,var1,1f609
527,chilipepper,goldtrim,1f32b,var4,goldtrim,var4,goldtrim,var4,var3
528,retrosteel,var0,263a-fe0f,var0,1f48e,var0,1f48e,var0,263a-fe0f
529,bandicoot,var1,1f970,var1,goldtrim,goldtrim,var1,var1,1f970
530,white,1f9be,1f60f,var0,1f9be,1f9be,1f9be,var0,1f60f
531,chilipepper,1f98b,1f970,var3,var3,1f98b,var3,var3,1f970
532,denim,1f32a-fe0f,1f970,var3,1f32a-fe0f,1f32a-fe0f,var3,var3,1f970
533,seafoam,var2,1f609,var2,1f409,var2,1f409,var2,1f609
534,seafoam,var4,rasta,var4,1f409,1f409,1f409,var4,rasta
535,olive,var1,1f970,var1,1f9be,1f9be,1f9be,var1,1f970
536,mango,var0,1f970,var0,polkadot,polkadot,var0,var0,1f970
537,seafoam,1f409,1f60e,var4,1f30b,1f409,1f409,var4,1f60e
538,denim,1f32a-fe0f,1f60e,var4,1f32a-fe0f,var4,1f32a-fe0f,var4,1f60e
539,sunkissed,2600,1f60f,var2,2600,var2,var2,var2,1f60f
540,steelgray,goldtrim,rasta,var3,goldtrim,goldtrim,var3,var3,rasta
541,oddworldabe,var3,1f32b,var3,1f30b,1f30b,var3,var3,var4
542,nightwing,1f916,1f970,var4,1f916,var4,1f916,var4,1f970
543,chilipepper,polkadot,1f60d,var4,polkadot,var4,var4,var4,1f60d
544,lola,1f525,1f60e,var3,1f99a,1f525,var3,var3,1f60e
545,duckeggblue,var1,1f92f,var1,1f916,1f916,var1,var1,1f92f
547,punkblue,var2,1f60f,var2,var2,goldtrim,goldtrim,var2,1f60f
548,lola,1f9df,1f9df,var2,1f525,1f9df,1f9df,var2,1f9df
549,denim,1f30a,1f618,var4,1f30a,var4,1f30a,var4,1f618
550,hymn,var3,1f60e,var3,1f48e,1f48e,1f48e,var3,1f60e
551,red,var2,1f9df,var2,1f9df,var2,1f9df,var2,1f9df
552,denim,1f32a-fe0f,rasta,var3,1f32a-fe0f,1f32a-fe0f,var3,var3,rasta
553,red,1f525,1f620,var1,1f525,var1,1f525,var1,1f620
554,green,goldtrim,1f62c,var4,goldtrim,var4,goldtrim,var4,1f62c
555,denim,var2,1f92f,var2,1f32a-fe0f,1f32a-fe0f,1f32a-fe0f,var2,1f92f
557,seafoam,1f409,1f62c,var2,1f419_tail,1f409,1f409,var2,1f62c
558,lola,var4,1f60d,var4,1f98b,1f98b,1f98b,var4,1f60d
560,eggplant,var0,1f60e,var0,1f30a,1f30a,var0,var0,1f60e
563,chilipepper,1f525,1f92f,var4,1f525,1f525,var4,var4,1f92f
564,seafoam,var1,1f62c,var1,1f409,var1,1f409,var1,1f62c
565,denim,1f32a-fe0f,1f32b,var0,var0,var0,1f32a-fe0f,var0,var0
576,wine,2694-fe0f,1f62c,var4,2694-fe0f,var4,2694-fe0f,var4,1f62c
577,pumpkin,1f525,1f618,var4,var4,1f525,1f525,var4,1f618
579,seafoam,1f409,1f970,var4,1f409,var4,var4,var4,1f970
582,hymn,1f48e,1f62c,var0,1f525,1f48e,1f48e,var0,1f62c
583,eggplant,1f48e,1f60d,var1,var1,var1,1f48e,var1,1f60d
584,denim,var4,1f62c,var4,1f48e,var4,1f48e,var4,1f62c
589,bandicoot,1f525,263a-fe0f,var2,1f525,1f525,var2,var2,263a-fe0f
590,red,var3,1f618,var3,1f525,1f525,1f525,var3,1f618
591,duckeggblue,1f916,1f9df,var0,var0,var0,1f916,var0,1f9df
592,duckeggblue,1f916,1f32b,var0,1f916,1f916,1f916,var0,var1
593,gumpop,2694-fe0f,1f60f,var4,1f308_tail,var4,2694-fe0f,var4,1f60f
595,hymn,1f30a,1f970,var1,1f308_tail,1f30a,1f30a,var1,1f970
599,denim,1f48e,263a-fe0f,var1,1f48e,var1,1f48e,var1,263a-fe0f
600,seafoam,var4,1f618,var4,1f308_tail,1f409,1f409,var4,1f618
603,duckeggblue,1f916,1f60d,var1,1f308_tail,var1,1f916,var1,1f60d
606,eggplant,var4,var3,var4,1f48e,1f48e,1f48e,var4,1f9db-200d-2642-fe0f
610,chocolate,1f98b,1f60d,var3,1f419_tail,1f98b,1f98b,var3,1f60d
615,pumpkin,1f9be,1f62c,var1,1f419_tail,var1,1f9be,var1,1f62c
616,bandicoot,1f525,1f62c,var0,1f308_tail,1f525,1f525,var0,1f62c
617,seafoam,1f409,var1,var1,var1,1f409,var1,var1,1f54a-fe0f
618,blue,var1,1f970,var1,1f9dc,1f30b,1f30b,var1,1f970
619,chilipepper,var4,rasta,var4,polkadot,polkadot,var4,var4,rasta
620,nebula,1f9be,1f60d,var4,1f9be,var4,var4,var4,1f60d
621,hymn,1f48e,1f60e,var1,1f48e,var1,var1,var1,1f60e
622,bandicoot,1f525,1f60d,var2,1f525,1f525,var2,var2,1f60d
623,icicle,1f916,1f60f,var3,var3,var3,1f916,var3,1f60f
624,rift,goldtrim,263a-fe0f,var4,1f419_tail,goldtrim,goldtrim,var4,263a-fe0f
625,seafoam,1f916,1f970,var4,var4,1f916,var4,var4,1f970
626,rift,var2,1f60e,var2,1f409,var2,1f409,var2,1f60e
627,chilipepper,var4,1f976,var4,1f525,1f525,1f525,var4,1f976
628,sakura,var4,1f609,var4,1f308_tail,1f30b,1f30b,var4,1f609
629,periwinkle,goldtrim,1f60f,var0,1f419_tail,var0,goldtrim,var0,1f60f
630,lavender,var2,1f609,var2,1f30b,1f30b,1f30b,var2,1f609
631,seafoam,1f409,263a-fe0f,var1,1f308_tail,1f409,1f409,var1,263a-fe0f
632,bandicoot,1f525,1f62c,var2,1f525,var2,1f525,var2,1f62c
633,puff,var4,1f60d,var4,var4,1f525,1f525,var4,1f60d
634,hymn,1f32a-fe0f,1f62c,var1,var1,var1,1f32a-fe0f,var1,1f62c
635,red,1fa78,1f60f,var4,1f419_tail,var4,1fa78,var4,1f60f
636,ocean,1f32a-fe0f,1f60f,var1,1f419_tail,1f32a-fe0f,var1,var1,1f60f
637,lola,var2,1f60f,var2,1fa78,1fa78,1fa78,var2,1f60f
638,bandicoot,1fa78,1f60d,var1,1f419_tail,1fa78,var1,var1,1f60d
639,seafoam,var4,1f609,var4,1f409,1f409,1f409,var4,1f609
640,hymn,var3,rasta,var3,1f9be,var3,1f9be,var3,rasta
641,hymn,2600,1f60f,var1,1f419_tail,2600,var1,var1,1f60f
642,seafoam,var0,1f976,var0,var0,1f409,1f409,var0,1f976
643,rmrkpink,1f9df,1f9df,var0,1f9de-200d-2642-fe0f,var0,1f9df,var0,1f9df
644,blue,var0,1f970,var0,1f419_tail,1f9be,1f9be,var0,1f970
645,denim,1f30a,263a-fe0f,var3,1f419_tail,var3,1f30a,var3,263a-fe0f
646,lola,polkadot,1f32b,var2,polkadot,var2,var2,var2,var3
647,retrosteel,var4,1f92f,var4,1f409,1f409,var4,var4,1f92f
648,pumpkin,var2,1f92f,var2,1f525,1f525,var2,var2,1f92f
649,rmrkpink,var3,1f60d,var3,2694-fe0f,2694-fe0f,var3,var3,1f60d
650,sakura,1f9be,1f618,var4,1f308_tail,var4,1f9be,var4,1f618
651,hymn,var3,1f62c,var3,1f48e,1f48e,1f48e,var3,1f62c
652,ocean,var3,1f970,var3,1f48e,1f48e,var3,var3,1f970
653,seafoam,1f409,1f60e,var0,1f409,var0,var0,var0,1f60e
654,nineties,1f9df,1f9df,var4,1f9df,var4,var4,var4,1f9df
655,retrosteel,1f48e,1f609,var4,1f419_tail,1f48e,1f48e,var4,1f609
656,ocean,var3,263a-fe0f,var3,1f4a7,1f4a7,1f4a7,var3,263a-fe0f
657,spacepoptart,goldtrim,1f32b,var0,1f308_tail,goldtrim,goldtrim,var0,var2
658,bandicoot,1f98b,rasta,var4,1f308_tail,1f98b,var4,var4,rasta
659,chilipepper,var0,1f618,var0,1f525,var0,1f525,var0,1f618
660,chocolate,var3,1f60d,var3,1f98b,1f98b,1f98b,var3,1f60d
661,hell,goldtrim,1f618,var3,goldtrim,var3,goldtrim,var3,1f618
662,oddworldabe,1f98b,1f609,var1,1f98b,var1,var1,var1,1f609
663,bandicoot,1fa78,1f618,var4,1fa78,1fa78,var4,var4,1f618
664,mint,var2,263a-fe0f,var2,2600,2600,var2,var2,263a-fe0f
665,seafoam,polkadot,1f60f,var4,polkadot,var4,polkadot,var4,1f60f
666,red,goldtrim,devil,var0,goldtrim,goldtrim,var0,var0,var3
667,gumpop,var1,1f60f,var1,var1,2694-fe0f,2694-fe0f,var1,1f60f
668,nightwing,1f916,1f60d,var1,1f916,1f916,var1,var1,1f60d
669,sakura,2694-fe0f,1f609,var0,1f308_tail,2694-fe0f,2694-fe0f,var0,1f609
670,chilipepper,1fa78,1f609,var0,1f431,1fa78,1fa78,var0,1f609
671,retrosteel,var3,1f618,var3,1f4a7,1f4a7,var3,var3,1f618
672,bandicoot,1f98b,1f92f,var4,1f419_tail,1f98b,1f98b,var4,1f92f
673,seafoam,1fa78,1f970,var3,1fa78,var3,1fa78,var3,1f970
674,chilipepper,1f9be,1f60d,var1,1f9be,1f9be,var1,var1,1f60d
675,duckeggblue,1f916,1f60e,var4,var4,1f916,1f916,var4,1f60e
676,pumpkin,1fa78,1f32b,var0,1f431,1fa78,1fa78,var0,var3
677,mint,1f9df,1f9df,var0,1f9df,1f9df,var0,var0,1f9df
678,blue,1f32a-fe0f,1f62c,var0,1f308_tail,1f32a-fe0f,var0,var0,1f62c
679,kusama,polkadot,1f32b,var3,var3,polkadot,var3,var3,var2
680,ocean,1f30a,1f618,var0,1f30a,var0,var0,var0,1f618
681,bandicoot,var1,1f32b,var1,var1,1f98b,1f98b,var1,var4
682,sunset,var1,1f60f,var1,2600,2600,2600,var1,1f60f
683,nightwing,1f916,1f60e,var0,var0,1f916,var0,var0,1f60e
684,lola,1fa78,1f62c,var1,1fa78,var1,1fa78,var1,1f62c
685,hymn,1f4a7,1f92f,var2,1f4a7,var2,var2,var2,1f92f
686,denim,1f30a,1f609,var2,1f9dc,var2,1f30a,var2,1f609
687,pistachio,cyberbird,1f60f,var3,1f431,cyberbird,cyberbird,var3,1f60f
689,brushed,var1,263a-fe0f,var1,1f431,1f9be,1f9be,var1,263a-fe0f
690,ocean,1f32a-fe0f,1f60f,var0,1f308_tail,var0,1f32a-fe0f,var0,1f60f
691,oddworldabe,var3,263a-fe0f,var3,1f9be,1f9be,var3,var3,263a-fe0f
692,oddworldabe,1f98b,1f62c,var2,var2,1f98b,var2,var2,1f62c
693,nightwing,var2,1f60f,var2,1f431,1f916,1f916,var2,1f60f
694,rift,var4,1f60f,var4,goldtrim,goldtrim,goldtrim,var4,1f60f
695,denim,1f4a7,1f618,var1,1f4a7,1f4a7,var1,var1,1f618
696,pumpkin,var3,1f62c,var3,1f525,1f525,1f525,var3,1f62c
697,mango,2600,263a-fe0f,var4,1f431,2600,2600,var4,263a-fe0f
698,eggplant,var2,1f60f,var2,1f308_tail,1f32a-fe0f,1f32a-fe0f,var2,1f60f
699,seafoam,var1,1f92f,var1,1f409,var1,1f409,var1,1f92f
700,blue,1f48e,1f9df,var3,var3,1f48e,var3,var3,1f9df
701,duckeggblue,var2,1f60e,var2,1f916,1f916,1f916,var2,1f60e
702,ocean,var3,1f60e,var3,1f431,1f48e,1f48e,var3,1f60e
703,bandicoot,1f9be,1f60f,var1,1f9be,1f9be,var1,var1,1f60f
704,sunkissed,2600,1f32b,var2,2600,2600,var2,var2,var3
705,hymn,cyberbird,1f618,var1,1f419_tail,cyberbird,cyberbird,var1,1f618
706,duckeggblue,var1,1f60d,var1,var1,1f916,1f916,var1,1f60d
707,hymn,1f409,1f60d,var1,1f409,var1,1f409,var1,1f60d
708,hymn,2694-fe0f,1f32b,var2,2694-fe0f,2694-fe0f,var2,var2,var2
709,duckeggblue,1f916,rasta,var4,var4,var4,1f916,var4,rasta
710,duckeggblue,var4,1f32b,var4,1f431,1f916,1f916,var4,var0
711,hymn,1f4a7,1f60e,var1,1f4a7,var1,1f4a7,var1,1f60e
712,gold,var3,1f32b,var3,2694-fe0f,2694-fe0f,var3,var3,var3
713,oddworldabe,var2,1f32b,var2,1f98b,1f98b,1f98b,var2,var2
714,pumpkin,1f525,1f32b,var4,1f431,1f525,1f525,var4,var2
715,duckeggblue,1f916,rasta,var1,1f916,var1,1f916,var1,rasta
716,wine,1f30b,1f618,var0,1f431,1f30b,var0,var0,1f618
717,brushed,var2,1f62c,var2,goldtrim,var2,goldtrim,var2,1f62c
718,nineties,var3,1f62c,var3,1f30b,var3,1f30b,var3,1f62c
719,oddworldabe,1f30b,1f618,var2,1f30b,1f30b,var2,var2,1f618
720,seafoam,1f30b,263a-fe0f,var0,1f30b,var0,1f30b,var0,263a-fe0f
721,chilipepper,1fa78,1f609,var4,1fa78,var4,var4,var4,1f609
722,sunkissed,var4,1f62c,var4,1f30b,1f30b,var4,var4,1f62c
723,nightwing,var4,1f60f,var4,1f30b,1f30b,1f30b,var4,1f60f
724,kusama,var2,263a-fe0f,var2,1f30b,1f30b,1f30b,var2,263a-fe0f
725,sunset,1f30b,1f62c,var4,var4,var4,1f30b,var4,1f62c
726,cheetos,var1,1f970,var1,1f30b,1f30b,1f30b,var1,1f970
727,blue,1f30b,1f62c,var0,1f30b,var0,var0,var0,1f62c
728,retrosteel,1f30b,1f60d,var3,1f30b,1f30b,1f30b,var3,1f60d
729,coral,1f30b,263a-fe0f,var1,var1,1f30b,var1,var1,263a-fe0f
730,gumpop,var0,1f60e,var0,1f30b,1f30b,1f30b,var0,1f60e
731,eggplant,1f4a7,1f92f,var2,1f4a7,1f4a7,var2,var2,1f92f
732,gumpop,var3,1f60d,var3,1f30b,1f30b,1f30b,var3,1f60d
733,duckeggblue,1f30b,263a-fe0f,var4,var4,var4,1f30b,var4,263a-fe0f
734,washedpink,1f30b,1f92f,var2,1f30b,var2,var2,var2,1f92f
735,blue,var3,263a-fe0f,var3,var3,1f30b,1f30b,var3,263a-fe0f
736,streetlime,1f30b,1f618,var4,var4,var4,1f30b,var4,1f618
